sentence: 双下肢深静脉(除右侧股浅及股深静脉外)及大隐静脉近段未见异常声像。
0	双下肢	身体结构	[]	[]	[1, 4]
8	气管粘膜	身体结构	[6, 11]	[是_的限定, 是_的限定]	[243, 247]
9	，	-	[]	[]	[]
10	呈	-	[]	[]	[]
11	慢性炎	症状表现	[]	[]	[249, 252]
12	，	-	[]	[]	[]
13	部分	程度	[]	[]	[253, 255]
14	为	-	[]	[]	[]
15	肺组织	身体结构	[13]	[是_的限定]	[256, 259]
16	，	-	[]	[]	[]
17	肺泡	身体结构	[]	[]	[260, 262]
18	结构破坏	症状表现	[17]	[是_的限定]	[262, 266]
19	，	-	[]	[]	[]
20	可见	-	[]	[]	[]
21	大量	程度	[]	[]	[269, 271]
22	纤维组织	身体结构	[21]	[是_的限定]	[271, 275]
23	增生	症状表现	[22]	[是_的限定]	[275, 277]
24	，	-	[]	[]	[]
25	仅见	-	[]	[]	[]
26	个别	程度	[]	[]	[280, 282]
27	化生	症状表现	[]	[]	[282, 284]
28	的	-	[]	[]	[]
29	肺泡Ⅱ型上皮	身体结构	[26, 27]	[是_的限定, 是_的限定]	[285, 291]
30	，	-	[]	[]	[]
31	部分	程度	[]	[]	[292, 294]
32	肺泡	身体结构	[31]	[是_的限定]	[294, 296]
33	腔内	方位	[32]	[是_的限定]	[296, 298]
34	可见	-	[]	[]	[]
35	出血	症状表现	[33]	[是_的限定]	[300, 302]
36	，	-	[]	[]	[]
37	请	-	[]	[]	[]
38	结合	-	[]	[]	[]
39	临床	-	[]	[]	[]

sentence: 1.考虑右下肺内、后基底段及左上肺下舌段少许慢性炎症。2.右下肺内基底段小钙化灶。3.两下肺透亮度不均，考虑吸气略不足及坠积效应所致。
0	1	-	[]	[]	[]
1	.	-	[]	[]	[]
2	考虑	-	[]	[]	[]
3	右下肺	身体结构	[]	[]	[5, 8]
4	内	方位	[3]	[是_的限定]	[8, 9]
5	、	-	[]	[]	[]
6	后基底段	局部位置	[3]	[是_的限定]	[10, 14]
7	及	-	[]	[]	[]
8	左上肺	身体结构	[]	[]	[15, 18]
9	下	方位	[8]	[是_的限定]	[18, 19]
10	舌段	局部位置	[9]	[是_的限定]	[19, 21]
11	少许	程度	[]	[]	[21, 23]
12	慢性炎症	症状表现	[11, 10]	[是_的限定, 是_的限定]	[23, 27]
13	。	-	[]	[]	[]
14	2	-	[]	[]	[]
15	.	-	[]	[]	[]
16	右下肺	身体结构	[]	[]	[30, 33]
17	内	方位	[16]	[是_的限定]	[33, 34]
18	基底段	局部位置	[17]	[是_的限定]	[34, 37]
19	小	特别修饰词	[]	[]	[37, 38]
20	钙化灶	异常结构	[19, 18]	[是_的限定, 是_的限定]	[38, 41]
21	。	-	[]	[]	[]
22	3	-	[]	[]	[]
23	.	-	[]	[]	[]
24	两下肺	身体结构	[]	[]	[44, 47]
25	透亮度	指标	[24, 26]	[是_的限定, 是_的限定]	[47, 50]
26	不均	症状表现	[]	[]	[50, 52]
27	，	-	[]	[]	[]
28	考虑	-	[]	[]	[]
29	吸气	特别动作	[]	[]	[55, 57]
30	略不足	症状表现	[29]	[是_的限定]	[57, 60]
31	及	-	[]	[]	[]
32	坠积效应	症状表现	[]	[]	[61, 65]
33	所致	-	[]	[]	[]

sentence: 1、右肺癌并右肺门淋巴结转移，右肺癌性淋巴管炎，所见基本同前。2、拟两上肺纤维钙化性肺结核同前。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	右	方位	[]	[]	[73, 74]
3	肺癌	疾病	[2]	[是_的限定]	[74, 76]
4	并	-	[]	[]	[]
5	右	方位	[]	[]	[77, 78]
6	肺门淋巴结转移	症状表现	[5]	[是_的限定]	[78, 85]
7	，	-	[]	[]	[]
8	右	方位	[]	[]	[86, 87]
9	肺癌性淋巴管炎	疾病	[8]	[是_的限定]	[87, 94]
10	，	-	[]	[]	[]
11	所	-	[]	[]	[]
12	见	-	[]	[]	[]
13	基本同前	特别修饰词	[]	[]	[97, 101]
14	。	-	[]	[]	[]
15	2	-	[]	[]	[]
16	、	-	[]	[]	[]
17	拟	-	[]	[]	[]
18	两上肺	身体结构	[]	[]	[105, 108]
19	纤维钙化性肺结核	疾病	[18, 20]	[是_的限定, 是_的限定]	[108, 116]
20	同前	特别修饰词	[]	[]	[116, 118]

sentence: 1、肝内未见占位病变。2、符合胆囊多发息肉声像。 胆总管上段未见明显扩张。3、脾脏不大，血流未见异常。4、胰腺不大。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	肝	身体结构	[]	[]	[124, 125]
3	内	方位	[2]	[是_的限定]	[125, 126]
4	未见	否定	[]	[]	[126, 128]
5	占位病变	症状表现	[4, 3]	[是_的限定, 是_的限定]	[128, 132]
6	。	-	[]	[]	[]
7	2	-	[]	[]	[]
8	、	-	[]	[]	[]
9	符合	-	[]	[]	[]
10	胆囊多发息肉	疾病	[]	[]	[137, 143]
11	声像	影像	[10]	[是_的限定]	[143, 145]
12	。	-	[]	[]	[]
13	 	-	[]	[]	[]
14	胆总管	身体结构	[]	[]	[147, 150]
15	上段	局部位置	[14]	[是_的限定]	[150, 152]
16	未见	否定	[]	[]	[152, 154]
17	明显	程度	[]	[]	[154, 156]
18	扩张	症状表现	[16, 17, 15]	[是_的限定, 是_的限定, 是_的限定]	[156, 158]
19	。	-	[]	[]	[]
20	3	-	[]	[]	[]
21	、	-	[]	[]	[]
22	脾脏	身体结构	[23]	[是_的限定]	[161, 163]
23	不大	否定	[]	[]	[163, 165]
24	，	-	[]	[]	[]
25	血流	指标	[26]	[是_的限定]	[166, 168]
26	未见异常	否定	[]	[]	[168, 172]
27	。	-	[]	[]	[]
28	4	-	[]	[]	[]
29	、	-	[]	[]	[]
30	胰腺	身体结构	[31]	[是_的限定]	[175, 177]
31	不大	否定	[]	[]	[177, 179]

sentence: 1.食管癌术后改变，右侧胸腔积气，右肺压缩约50%。2.右肺炎症较前稍著。3.右侧胸壁及右肩部皮下气肿较前稍吸收。
0	1	-	[]	[]	[]
1	.	-	[]	[]	[]
2	食管癌	疾病	[]	[]	[185, 188]
3	术后	一般时间	[2]	[是_的限定]	[188, 190]
4	改变	症状表现	[3]	[是_的限定]	[190, 192]
5	，	-	[]	[]	[]
6	右侧	方位	[]	[]	[193, 195]
7	胸腔积气	症状表现	[6]	[是_的限定]	[195, 199]
8	，	-	[]	[]	[]
9	右肺	身体结构	[]	[]	[200, 202]
10	压缩	症状表现	[9, 12]	[是_的限定, 是_的限定]	[202, 204]
11	约	-	[]	[]	[]
12	50%	值	[]	[]	[205, 208]
13	。	-	[]	[]	[]
14	2	-	[]	[]	[]
15	.	-	[]	[]	[]
16	右肺	身体结构	[]	[]	[211, 213]
17	炎症	症状表现	[16, 19]	[是_的限定, 是_的限定]	[213, 215]
18	较前	特别修饰词	[]	[]	[215, 217]
19	稍著	趋势	[18]	[是_的限定]	[217, 219]
20	。	-	[]	[]	[]
21	3	-	[]	[]	[]
22	.	-	[]	[]	[]
23	右侧	方位	[]	[]	[222, 224]
24	胸壁	身体结构	[23]	[是_的限定]	[224, 226]
25	及	-	[]	[]	[]
26	右	方位	[]	[]	[227, 228]
27	肩部	身体结构	[26]	[是_的限定]	[228, 230]
28	皮下气肿	症状表现	[30, 24, 27]	[是_的限定, 是_的限定, 是_的限定]	[230, 234]
29	较前	特别修饰词	[]	[]	[234, 236]
30	稍吸收	特别动作	[29]	[是_的限定]	[236, 239]

sentence: 1、肺气肿。2、两肺散在慢性炎症。3、两侧肺门以及纵隔多发淋巴结肿大，考虑为炎症反应性改变。4、两侧叶间裂以及胸膜不均匀增厚。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	肺气肿	疾病	[]	[]	[245, 248]
3	。	-	[]	[]	[]
4	2	-	[]	[]	[]
5	、	-	[]	[]	[]
6	两肺	身体结构	[]	[]	[251, 253]
7	散在	特别修饰词	[]	[]	[253, 255]
8	慢性	特别修饰词	[]	[]	[255, 257]
9	炎症	症状表现	[6, 7, 8]	[是_的限定, 是_的限定, 是_的限定]	[257, 259]
10	。	-	[]	[]	[]
11	3	-	[]	[]	[]
12	、	-	[]	[]	[]
13	两侧	方位	[]	[]	[262, 264]
14	肺门	身体结构	[13]	[是_的限定]	[264, 266]
15	以及	-	[]	[]	[]
16	纵隔	身体结构	[]	[]	[268, 270]
17	多发	特别修饰词	[]	[]	[270, 272]
18	淋巴结	身体结构	[14, 16, 17]	[是_的限定, 是_的限定, 是_的限定]	[272, 275]
19	肿大	症状表现	[18]	[是_的限定]	[275, 277]
20	，	-	[]	[]	[]
21	考虑	-	[]	[]	[]
22	为	-	[]	[]	[]
23	炎症反应性改变	症状表现	[]	[]	[281, 288]
24	。	-	[]	[]	[]
25	4	-	[]	[]	[]
26	、	-	[]	[]	[]
27	两侧	方位	[]	[]	[291, 293]
28	叶间裂	局部位置	[27]	[是_的限定]	[293, 296]
29	以及	-	[]	[]	[]
30	胸膜	身体结构	[]	[]	[298, 300]
31	不均匀	特别修饰词	[]	[]	[300, 303]
32	增厚	症状表现	[31, 28, 30]	[是_的限定, 是_的限定, 是_的限定]	[303, 305]

sentence: 1、左肺多发炎症。2、右上肺野线样影，考虑皮肤皱褶或体表衣物等所致可能性大。3、拟左侧少量胸腔积液。4、主动脉硬化。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	左肺	身体结构	[]	[]	[3, 5]
3	多发	特别修饰词	[]	[]	[5, 7]
4	炎症	症状表现	[2, 3]	[是_的限定, 是_的限定]	[7, 9]
5	。	-	[]	[]	[]
6	2	-	[]	[]	[]
7	、	-	[]	[]	[]
8	右上	方位	[]	[]	[12, 14]
9	肺野	影像	[8]	[是_的限定]	[14, 16]
10	线样影	影像	[9]	[是_的限定]	[16, 19]
11	，	-	[]	[]	[]
12	考虑	-	[]	[]	[]
13	皮肤皱褶	身体结构	[19]	[是_的限定]	[22, 26]
14	或	-	[]	[]	[]
15	体表	身体结构	[]	[]	[27, 29]
16	衣物	特别物体	[15, 19]	[是_的限定, 是_的限定]	[29, 31]
17	等	-	[]	[]	[]
18	所致	-	[]	[]	[]
19	可能性大	概率	[]	[]	[34, 38]
20	。	-	[]	[]	[]
21	3	-	[]	[]	[]
22	、	-	[]	[]	[]
23	拟	-	[]	[]	[]
24	左侧	方位	[]	[]	[42, 44]
25	少量	程度	[]	[]	[44, 46]
26	胸腔积液	症状表现	[24, 25]	[是_的限定, 是_的限定]	[46, 50]
27	。	-	[]	[]	[]
28	4	-	[]	[]	[]
29	、	-	[]	[]	[]
30	主动脉硬化	疾病	[]	[]	[53, 58]

sentence: 1、右肺多发渗出较前吸收、减少。2、符合慢支炎，肺气肿。3、主动脉硬化。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	右肺	身体结构	[]	[]	[64, 66]
3	多发	特别修饰词	[]	[]	[66, 68]
4	渗出	症状表现	[2, 3]	[是_的限定, 是_的限定]	[68, 70]
5	较前	特别修饰词	[]	[]	[70, 72]
6	吸收	特别动作	[5, 4]	[是_的限定, 是_的限定]	[72, 74]
7	、	-	[]	[]	[]
8	减少	症状表现	[5, 4]	[是_的限定, 是_的限定]	[75, 77]
9	。	-	[]	[]	[]
10	2	-	[]	[]	[]
11	、	-	[]	[]	[]
12	符合	-	[]	[]	[]
13	慢支炎	疾病	[]	[]	[82, 85]
14	，	-	[]	[]	[]
15	肺气肿	疾病	[]	[]	[86, 89]
16	。	-	[]	[]	[]
17	3	-	[]	[]	[]
18	、	-	[]	[]	[]
19	主动脉硬化	疾病	[]	[]	[92, 97]

sentence: 1、右上叶前段肺癌，合并右上叶含气不全、肿瘤周围少量阻塞性炎症。2、拟肺气肿。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	右上叶	局部位置	[]	[]	[103, 106]
3	前段	局部位置	[2]	[是_的限定]	[106, 108]
4	肺癌	疾病	[3]	[是_的限定]	[108, 110]
5	，	-	[]	[]	[]
6	合并	-	[]	[]	[]
7	右上叶	局部位置	[]	[]	[113, 116]
8	含气不全	症状表现	[7]	[是_的限定]	[116, 120]
9	、	-	[]	[]	[]
10	肿瘤	异常结构	[]	[]	[121, 123]
11	周围	方位	[10]	[是_的限定]	[123, 125]
12	少量	程度	[]	[]	[125, 127]
13	阻塞性炎症	症状表现	[12, 11]	[是_的限定, 是_的限定]	[127, 132]
14	。	-	[]	[]	[]
15	2	-	[]	[]	[]
16	、	-	[]	[]	[]
17	拟	-	[]	[]	[]
18	肺气肿	疾病	[]	[]	[136, 139]

sentence: 1、肝内未见占位病变。2、胆囊未见结石。胆总管上段未见明显扩张。3、胰腺不大。4. 脾大。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	肝	身体结构	[]	[]	[145, 146]
3	内	方位	[2]	[是_的限定]	[146, 147]
4	未见	否定	[]	[]	[147, 149]
5	占位病变	症状表现	[4, 3]	[是_的限定, 是_的限定]	[149, 153]
6	。	-	[]	[]	[]
7	2	-	[]	[]	[]
8	、	-	[]	[]	[]
9	胆囊	身体结构	[]	[]	[156, 158]
10	未见	否定	[]	[]	[158, 160]
11	结石	异常结构	[9, 10]	[是_的限定, 是_的限定]	[160, 162]
12	。	-	[]	[]	[]
13	胆总管	身体结构	[]	[]	[163, 166]
14	上段	局部位置	[13]	[是_的限定]	[166, 168]
15	未见	否定	[]	[]	[168, 170]
16	明显	程度	[]	[]	[170, 172]
17	扩张	症状表现	[14, 15, 16]	[是_的限定, 是_的限定, 是_的限定]	[172, 174]
18	。	-	[]	[]	[]
19	3	-	[]	[]	[]
20	、	-	[]	[]	[]
21	胰腺	身体结构	[22]	[是_的限定]	[177, 179]
22	不大	否定	[]	[]	[179, 181]
23	。	-	[]	[]	[]
24	4	-	[]	[]	[]
25	.	-	[]	[]	[]
26	 	-	[]	[]	[]
27	脾大	症状表现	[]	[]	[185, 187]

sentence: 1、右胸术后改变；右剩余肺膨胀良好，拟右侧胸膜增厚粘连同前。2、拟两肺散在少许炎症。3、两肺多发结节大致同前，考虑转移性，建议CT检查。4、右侧第6后肋骨折，不除外病理性。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	右胸	身体结构	[]	[]	[193, 195]
3	术后	一般时间	[2]	[是_的限定]	[195, 197]
4	改变	症状表现	[3]	[是_的限定]	[197, 199]
5	；	-	[]	[]	[]
6	右	方位	[]	[]	[200, 201]
7	剩余肺	身体结构	[6]	[是_的限定]	[201, 204]
8	膨胀良好	症状表现	[7]	[是_的限定]	[204, 208]
9	，	-	[]	[]	[]
10	拟	-	[]	[]	[]
11	右侧	方位	[]	[]	[210, 212]
12	胸膜	身体结构	[11]	[是_的限定]	[212, 214]
13	增厚	症状表现	[15, 12]	[是_的限定, 是_的限定]	[214, 216]
14	粘连	症状表现	[15, 12]	[是_的限定, 是_的限定]	[216, 218]
15	同前	特别修饰词	[]	[]	[218, 220]
16	。	-	[]	[]	[]
17	2	-	[]	[]	[]
18	、	-	[]	[]	[]
19	拟	-	[]	[]	[]
20	两肺	身体结构	[]	[]	[224, 226]
21	散在	特别修饰词	[]	[]	[226, 228]
22	少许	程度	[]	[]	[228, 230]
23	炎症	症状表现	[20, 21, 22]	[是_的限定, 是_的限定, 是_的限定]	[230, 232]
24	。	-	[]	[]	[]
25	3	-	[]	[]	[]
26	、	-	[]	[]	[]
27	两肺	身体结构	[]	[]	[235, 237]
28	多发	特别修饰词	[]	[]	[237, 239]
29	结节	异常结构	[27, 28, 30]	[是_的限定, 是_的限定, 是_的限定]	[239, 241]
30	大致同前	特别修饰词	[]	[]	[241, 245]
31	，	-	[]	[]	[]
32	考虑	-	[]	[]	[]
33	转移性	特别修饰词	[]	[]	[248, 251]
34	，	-	[]	[]	[]
35	建议	-	[]	[]	[]
36	CT检查	检查评分	[]	[]	[254, 258]
37	。	-	[]	[]	[]
38	4	-	[]	[]	[]
39	、	-	[]	[]	[]
40	右侧	方位	[]	[]	[261, 263]
41	第6	值	[]	[]	[263, 265]
42	后肋	身体结构	[40, 41]	[是_的限定, 是_的限定]	[265, 267]
43	骨折	症状表现	[42]	[是_的限定]	[267, 269]
44	，	-	[]	[]	[]
45	不除外	概率	[]	[]	[270, 273]
46	病理性	特别修饰词	[45]	[是_的限定]	[273, 276]

sentence: 1、肝内未见占位病变。2、胆囊小息肉样声像。 胆总管上段未见明显扩张。3、脾脏、胰腺不大。
0	1	-	[]	[]	[]
1	、	-	[]	[]	[]
2	肝	身体结构	[]	[]	[3, 4]
3	内	方位	[2]	[是_的限定]	[4, 5]
4	未见	否定	[]	[]	[5, 7]
5	占位病变	症状表现	[3, 4]	[是_的限定, 是_的限定]	[7, 11]
6	。	-	[]	[]	[]
7	2	-	[]	[]	[]
8	、	-	[]	[]	[]
9	胆囊	身体结构	[]	[]	[14, 16]
10	小息肉样	特别修饰词	[]	[]	[16, 20]
11	声像	影像	[9, 10]	[是_的限定, 是_的限定]	[20, 22]
12	。	-	[]	[]	[]
13	 	-	[]	[]	[]
14	胆总管	身体结构	[]	[]	[24, 27]
15	上段	局部位置	[14]	[是_的限定]	[27, 29]
16	未见	否定	[]	[]	[29, 31]
17	明显	程度	[]	[]	[31, 33]
18	扩张	症状表现	[15, 16, 17]	[是_的限定, 是_的限定, 是_的限定]	[33, 35]
19	。	-	[]	[]	[]
20	3	-	[]	[]	[]
21	、	-	[]	[]	[]
22	脾脏	身体结构	[25]	[是_的限定]	[38, 40]
23	、	-	[]	[]	[]
24	胰腺	身体结构	[25]	[是_的限定]	[41, 43]
25	不大	否定	[]	[]	[43, 45]

sentence: 双侧颈动脉粥样硬化伴斑块声像。双侧椎动脉峰值流速减慢。
0	双侧	方位	[]	[]	[49, 51]
1	颈动脉	身体结构	[0]	[是_的限定]	[51, 54]
2	粥样硬化	症状表现	[1]	[是_的限定]	[54, 58]
3	伴	-	[]	[]	[]
4	斑块	异常结构	[]	[]	[59, 61]
5	声像	影像	[4]	[是_的限定]	[61, 63]
6	。	-	[]	[]	[]
7	双侧	方位	[]	[]	[64, 66]
8	椎动脉	身体结构	[7]	[是_的限定]	[66, 69]
9	峰值流速	指标	[10, 8]	[是_的限定, 是_的限定]	[69, 73]
10	减慢	症状表现	[]	[]	[73, 75]

sentence: 1.胸部术后改变，两侧残余肺大部分膨胀，两侧胸腔引流管放置，气管可见插管放置。2.右侧残余肺渗出性病变，炎症、术后反应性渗出及肺内积血等鉴别，建议复查。3.右上肺多发肺大泡。4.主动脉硬化。
0	1	-	[]	[]	[]
1	.	-	[]	[]	[]
2	胸部	身体结构	[]	[]	[81, 83]
3	术后	一般时间	[2]	[是_的限定]	[83, 85]
4	改变	症状表现	[3]	[是_的限定]	[85, 87]
5	，	-	[]	[]	[]
6	两侧	方位	[]	[]	[88, 90]
7	残余肺	身体结构	[6]	[是_的限定]	[90, 93]
8	大部分	程度	[]	[]	[93, 96]
9	膨胀	症状表现	[7, 8]	[是_的限定, 是_的限定]	[96, 98]
10	，	-	[]	[]	[]
11	两侧	方位	[]	[]	[99, 101]
12	胸腔	身体结构	[11]	[是_的限定]	[101, 103]
13	引流管	器械材料	[14]	[是_的限定]	[103, 106]
14	放置	医疗操作	[]	[]	[106, 108]
15	，	-	[]	[]	[]
16	气管	身体结构	[]	[]	[109, 111]
17	可见	-	[]	[]	[]
18	插管	器械材料	[19]	[是_的限定]	[113, 115]
19	放置	医疗操作	[]	[]	[115, 117]
20	。	-	[]	[]	[]
21	2	-	[]	[]	[]
22	.	-	[]	[]	[]
23	右侧	方位	[]	[]	[120, 122]
24	残余肺	身体结构	[23]	[是_的限定]	[122, 125]
25	渗出性病变	症状表现	[24]	[是_的限定]	[125, 130]
26	，	-	[]	[]	[]
27	炎症	症状表现	[35]	[是_的限定]	[131, 133]
28	、	-	[]	[]	[]
29	术后	一般时间	[]	[]	[134, 136]
30	反应性渗出	症状表现	[29, 35]	[是_的限定, 是_的限定]	[136, 141]
31	及	-	[]	[]	[]
32	肺内	方位	[]	[]	[142, 144]
33	积血	症状表现	[32, 35]	[是_的限定, 是_的限定]	[144, 146]
34	等	-	[]	[]	[]
35	鉴别	特别动作	[]	[]	[147, 149]
36	，	-	[]	[]	[]
37	建议	-	[]	[]	[]
38	复查	治疗	[]	[]	[152, 154]
39	。	-	[]	[]	[]
40	3	-	[]	[]	[]
41	.	-	[]	[]	[]
42	右上肺	身体结构	[]	[]	[157, 160]
43	多发	特别修饰词	[]	[]	[160, 162]
44	肺大泡	症状表现	[42, 43]	[是_的限定, 是_的限定]	[162, 165]
45	。	-	[]	[]	[]
46	4	-	[]	[]	[]
47	.	-	[]	[]	[]
48	主动脉硬化	疾病	[]	[]	[168, 173]

sentence: 1.结合病史，考虑右下叶中央型肺癌合并右肺感染，现右肺肿块影较前明显缩小考虑感染较前好转；右侧胸积液较前减少，并局部液气腔形成。2.心影不大，主动脉硬化。
0	1	-	[]	[]	[]
1	.	-	[]	[]	[]
2	结合	-	[]	[]	[]
3	病史	-	[]	[]	[]
4	，	-	[]	[]	[]
5	考虑	-	[]	[]	[]
6	右下叶	局部位置	[]	[]	[186, 189]
7	中央型肺癌	疾病	[6]	[是_的限定]	[189, 194]
8	合并	-	[]	[]	[]
9	右肺	身体结构	[]	[]	[196, 198]
10	感染	症状表现	[9]	[是_的限定]	[198, 200]
11	，	-	[]	[]	[]
12	现	-	[]	[]	[]
13	右肺	身体结构	[]	[]	[202, 204]
14	肿块影	影像	[13]	[是_的限定]	[204, 207]
15	较前	特别修饰词	[]	[]	[207, 209]
16	明显	程度	[]	[]	[209, 211]
17	缩小	症状表现	[15, 16, 14]	[是_的限定, 是_的限定, 是_的限定]	[211, 213]
18	考虑	-	[]	[]	[]
19	感染	症状表现	[21]	[是_的限定]	[215, 217]
20	较前	特别修饰词	[]	[]	[217, 219]
21	好转	趋势	[20]	[是_的限定]	[219, 221]
22	；	-	[]	[]	[]
23	右侧	方位	[]	[]	[222, 224]
24	胸积液	症状表现	[23]	[是_的限定]	[224, 227]
25	较前	特别修饰词	[]	[]	[227, 229]
26	减少	症状表现	[25, 24]	[是_的限定, 是_的限定]	[229, 231]
27	，	-	[]	[]	[]
28	并	-	[]	[]	[]
29	局部	局部位置	[]	[]	[233, 235]
30	液气腔形成	症状表现	[29]	[是_的限定]	[235, 240]
31	。	-	[]	[]	[]
32	2	-	[]	[]	[]
33	.	-	[]	[]	[]
34	心影	影像	[35]	[是_的限定]	[243, 245]
35	不大	否定	[]	[]	[245, 247]
36	，	-	[]	[]	[]
37	主动脉硬化	疾病	[]	[]	[248, 253]

sentence: 二尖瓣整形术后改变：二尖瓣钙化并关闭不全（轻度返流）。主动脉瓣退行性变并返流（轻度）。三尖瓣返流（轻度）。 左室收缩功能测值未见异常。
0	二尖瓣整形	治疗	[]	[]	[257, 262]
1	术后	一般时间	[0]	[是_的限定]	[262, 264]
2	改变	症状表现	[1]	[是_的限定]	[264, 266]
3	：	-	[]	[]	[]
4	二尖瓣	身体结构	[]	[]	[267, 270]
5	钙化	症状表现	[4]	[是_的限定]	[270, 272]
6	并	-	[]	[]	[]
7	关闭不全	症状表现	[4]	[是_的限定]	[273, 277]
8	（	-	[]	[]	[]
9	轻度	分级	[]	[]	[278, 280]
10	返流	症状表现	[9]	[是_的限定]	[280, 282]
11	）	-	[]	[]	[]
12	。	-	[]	[]	[]
13	主动脉瓣	身体结构	[]	[]	[284, 288]
14	退行性变	症状表现	[13]	[是_的限定]	[288, 292]
15	并	-	[]	[]	[]
16	返流	症状表现	[13, 18]	[是_的限定, 是_的限定]	[293, 295]
17	（	-	[]	[]	[]
18	轻度	分级	[]	[]	[296, 298]
19	）	-	[]	[]	[]
20	。	-	[]	[]	[]
21	三尖瓣	身体结构	[]	[]	[300, 303]
22	返流	症状表现	[21]	[是_的限定]	[303, 305]
23	（	-	[]	[]	[]
24	轻度	分级	[]	[]	[306, 308]
25	）	-	[]	[]	[]
26	。	-	[]	[]	[]
27	 	-	[]	[]	[]
28	左室	身体结构	[]	[]	[311, 313]
29	收缩功能	指标	[28, 31]	[是_的限定, 是_的限定]	[313, 317]
30	测值	-	[]	[]	[]
31	未见异常	否定	[]	[]	[319, 323]

